cell_model_index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score_mean,count_z_score_standard_deviation
355,10.40.170.2,*,*,*,unknown,*,*,19.333333333333332,2.1343747458109497
356,10.40.182.1,*,*,*,unknown,*,*,36.166666666666664,3.8333333333333335
357,10.40.182.3,*,*,*,unknown,*,*,19.666666666666668,2.1081851067789197
358,10.40.182.6,*,*,*,unknown,*,*,100.38888888888889,28.564038947383725
359,10.40.85.1,*,*,*,unknown,*,*,37.333333333333336,3.6514837167011076
360,10.40.85.10,*,*,*,dns,*,*,7.222222222222222,9.258962958222071
361,10.40.85.10,*,*,*,unknown,*,*,14.333333333333334,1.3743685418725535
362,10.40.85.30,*,*,*,unknown,*,*,19.72222222222222,1.7258027296676741
363,175.45.176.0,*,*,*,unknown,*,*,224.05555555555554,257.26067027265515
364,175.45.176.1,*,*,*,unknown,*,*,191.33333333333334,124.86837514403359
365,175.45.176.2,*,*,*,unknown,*,*,220.38888888888889,174.56585477784878
366,175.45.176.3,*,*,*,unknown,*,*,222.83333333333334,188.96597283344133
367,59.166.0.0,*,*,*,dns,*,*,522.9444444444445,42.79988606192288
368,59.166.0.0,*,*,*,ftp,*,*,61.22222222222222,9.947392486674618
369,59.166.0.0,*,*,*,http,*,*,276.1666666666667,22.16917279066186
370,59.166.0.0,*,*,*,smtp,*,*,111.33333333333333,14.232201360139461
371,59.166.0.0,*,*,*,ssh,*,*,68.05555555555556,21.749769404198346
372,59.166.0.0,*,*,*,unknown,*,*,1640.888888888889,120.2898762198534
373,59.166.0.1,*,*,*,dns,*,*,534.7222222222222,36.33303601645257
374,59.166.0.1,*,*,*,ftp,*,*,62.0,9.521904571390467
375,59.166.0.1,*,*,*,http,*,*,277.22222222222223,22.252479401320045
376,59.166.0.1,*,*,*,smtp,*,*,117.55555555555556,14.814490737196103
377,59.166.0.1,*,*,*,ssh,*,*,65.44444444444444,24.59047291177401
378,59.166.0.1,*,*,*,unknown,*,*,1660.5555555555557,128.79666240595515
379,59.166.0.2,*,*,*,dns,*,*,529.8888888888889,38.53409585302186
380,59.166.0.2,*,*,*,ftp,*,*,66.11111111111111,9.842588237342683
381,59.166.0.2,*,*,*,http,*,*,271.3888888888889,20.89428121889626
382,59.166.0.2,*,*,*,smtp,*,*,118.66666666666667,15.402020069530563
383,59.166.0.2,*,*,*,ssh,*,*,64.94444444444444,24.07966459304573
384,59.166.0.2,*,*,*,unknown,*,*,1645.2777777777778,117.60801444514057
385,59.166.0.3,*,*,*,dns,*,*,531.6111111111111,43.88512642100572
386,59.166.0.3,*,*,*,ftp,*,*,59.72222222222222,8.665420138276014
387,59.166.0.3,*,*,*,http,*,*,274.8888888888889,23.79283012657592
388,59.166.0.3,*,*,*,smtp,*,*,116.11111111111111,14.730500817045822
389,59.166.0.3,*,*,*,ssh,*,*,64.44444444444444,22.276600135124905
390,59.166.0.3,*,*,*,unknown,*,*,1642.9444444444443,129.01010822680274
391,59.166.0.4,*,*,*,dns,*,*,533.8888888888889,39.44600935862825
392,59.166.0.4,*,*,*,ftp,*,*,66.05555555555556,8.44243397119721
393,59.166.0.4,*,*,*,http,*,*,279.3888888888889,18.233482293385702
394,59.166.0.4,*,*,*,smtp,*,*,114.66666666666667,14.79864858694874
395,59.166.0.4,*,*,*,ssh,*,*,64.16666666666667,26.060293338504252
396,59.166.0.4,*,*,*,unknown,*,*,1680.2777777777778,121.3863462739051
397,59.166.0.5,*,*,*,dns,*,*,522.6111111111111,40.35418040975693
398,59.166.0.5,*,*,*,ftp,*,*,56.333333333333336,8.640987597877148
399,59.166.0.5,*,*,*,http,*,*,281.27777777777777,29.463358704886986
400,59.166.0.5,*,*,*,smtp,*,*,110.61111111111111,16.087050999998205
401,59.166.0.5,*,*,*,ssh,*,*,66.83333333333333,27.449448486667674
402,59.166.0.5,*,*,*,unknown,*,*,1675.2222222222222,196.99874662758518
403,59.166.0.6,*,*,*,dns,*,*,500.94444444444446,34.39552978420019
404,59.166.0.6,*,*,*,ftp,*,*,59.05555555555556,9.958091194948636
405,59.166.0.6,*,*,*,http,*,*,264.77777777777777,22.957824992691748
406,59.166.0.6,*,*,*,smtp,*,*,103.72222222222223,10.196979702918329
407,59.166.0.6,*,*,*,ssh,*,*,63.05555555555556,24.08427846408944
408,59.166.0.6,*,*,*,unknown,*,*,1579.5,145.2806670628347
409,59.166.0.7,*,*,*,dns,*,*,499.94444444444446,29.630075228130817
410,59.166.0.7,*,*,*,ftp,*,*,59.22222222222222,9.052658023141635
411,59.166.0.7,*,*,*,http,*,*,266.05555555555554,20.17278756207707
412,59.166.0.7,*,*,*,smtp,*,*,106.11111111111111,10.48220125784067
413,59.166.0.7,*,*,*,ssh,*,*,60.27777777777778,25.61207518069804
414,59.166.0.7,*,*,*,unknown,*,*,1590.111111111111,133.8207295388909
415,59.166.0.8,*,*,*,dns,*,*,498.6666666666667,31.02328874320781
416,59.166.0.8,*,*,*,ftp,*,*,56.77777777777778,7.799968344348553
417,59.166.0.8,*,*,*,http,*,*,261.6111111111111,21.93712958253626
418,59.166.0.8,*,*,*,smtp,*,*,107.55555555555556,9.081251885201132
419,59.166.0.8,*,*,*,ssh,*,*,61.77777777777778,25.485410980392416
420,59.166.0.8,*,*,*,unknown,*,*,1562.0,126.0885931927759
421,59.166.0.9,*,*,*,dns,*,*,515.4444444444445,34.69905894052496
422,59.166.0.9,*,*,*,ftp,*,*,62.55555555555556,8.564929929156339
423,59.166.0.9,*,*,*,http,*,*,266.5,23.96583215978763
424,59.166.0.9,*,*,*,smtp,*,*,113.44444444444444,17.253734610938334
425,59.166.0.9,*,*,*,ssh,*,*,61.111111111111114,23.006976934276285
426,59.166.0.9,*,*,*,unknown,*,*,1618.2777777777778,94.42622373257899
427,10.40.170.2,*,*,*,*,arp,*,19.333333333333332,2.1343747458109497
428,10.40.182.1,*,*,*,*,arp,*,15.61111111111111,1.8600743380870228
429,10.40.182.1,*,*,*,*,ospf,*,20.555555555555557,2.1140330656044943
430,10.40.182.3,*,*,*,*,arp,*,19.666666666666668,2.1081851067789197
431,10.40.182.6,*,*,*,*,udp,*,100.0,28.284271247461902
432,10.40.85.1,*,*,*,*,arp,*,16.11111111111111,1.594744454934147
433,10.40.85.1,*,*,*,*,ospf,*,20.555555555555557,2.1140330656044943
434,10.40.85.10,*,*,*,*,arp,*,7.444444444444445,0.8314794192830981
435,10.40.85.10,*,*,*,*,icmp,*,6.722222222222222,0.558326423395605
436,10.40.85.10,*,*,*,*,udp,*,7.222222222222222,9.258962958222071
437,10.40.85.30,*,*,*,*,arp,*,19.72222222222222,1.7258027296676741
438,149.171.126.14,*,*,*,*,udp,*,2281.3888888888887,4567.969779269669
439,175.45.176.0,*,*,*,*,tcp,*,179.27777777777777,226.76708696015623
440,175.45.176.0,*,*,*,*,udp,*,52.44444444444444,108.52046515761297
441,175.45.176.1,*,*,*,*,tcp,*,138.5,121.29589623909148
442,175.45.176.1,*,*,*,*,udp,*,58.5,77.62749369764411
443,175.45.176.2,*,*,*,*,tcp,*,221.5,198.36729401121883
444,175.45.176.2,*,*,*,*,udp,*,41.22222222222222,68.7035140258937
445,175.45.176.3,*,*,*,*,tcp,*,260.44444444444446,241.83562420744065
446,175.45.176.3,*,*,*,*,udp,*,29.444444444444443,57.29186700301673
447,59.166.0.0,*,*,*,*,tcp,*,1919.9444444444443,127.38762900961521
448,59.166.0.0,*,*,*,*,udp,*,760.6666666666666,54.73268371518673
449,59.166.0.1,*,*,*,*,tcp,*,1952.0555555555557,133.54794071469541
450,59.166.0.1,*,*,*,*,udp,*,765.4444444444445,54.33458303493501
451,59.166.0.2,*,*,*,*,tcp,*,1942.2777777777778,131.59779023624117
452,59.166.0.2,*,*,*,*,udp,*,754.0,57.71096564393595
453,59.166.0.3,*,*,*,*,tcp,*,1924.5555555555557,151.91709077367102
454,59.166.0.3,*,*,*,*,udp,*,765.1666666666666,60.55874099674721
455,59.166.0.4,*,*,*,*,tcp,*,1965.388888888889,134.6914741543671
456,59.166.0.4,*,*,*,*,udp,*,773.0555555555555,62.599673607795026
457,59.166.0.5,*,*,*,*,tcp,*,1950.8333333333333,209.21128342207336
458,59.166.0.5,*,*,*,*,udp,*,762.0555555555555,53.94181250016048
459,59.166.0.6,*,*,*,*,tcp,*,1844.111111111111,151.4925333286132
460,59.166.0.6,*,*,*,*,udp,*,726.9444444444445,56.400819755884775
461,59.166.0.7,*,*,*,*,tcp,*,1855.388888888889,142.94681951647803
462,59.166.0.7,*,*,*,*,udp,*,726.3333333333334,51.88769924879435
463,59.166.0.8,*,*,*,*,tcp,*,1825.0555555555557,129.48422135629855
464,59.166.0.8,*,*,*,*,udp,*,723.3333333333334,47.76097895888558
465,59.166.0.9,*,*,*,*,tcp,*,1892.7777777777778,109.12966576791703
466,59.166.0.9,*,*,*,*,udp,*,744.5555555555555,51.317337575155534
467,10.40.170.2,*,*,*,*,*,INT,19.333333333333332,2.1343747458109497
468,10.40.182.1,*,*,*,*,*,CON,15.61111111111111,1.8600743380870228
469,10.40.182.1,*,*,*,*,*,REQ,19.72222222222222,1.9092044752710648
470,10.40.182.3,*,*,*,*,*,INT,19.666666666666668,2.1081851067789197
471,10.40.182.6,*,*,*,*,*,INT,100.38888888888889,28.564038947383725
472,10.40.85.1,*,*,*,*,*,CON,16.11111111111111,1.594744454934147
473,10.40.85.1,*,*,*,*,*,REQ,19.72222222222222,1.9092044752710648
474,10.40.85.10,*,*,*,*,*,CON,7.444444444444445,0.8314794192830981
475,10.40.85.10,*,*,*,*,*,ECO,6.722222222222222,0.558326423395605
476,10.40.85.10,*,*,*,*,*,INT,7.222222222222222,9.258962958222071
477,10.40.85.30,*,*,*,*,*,CON,19.72222222222222,1.7258027296676741
478,149.171.126.14,*,*,*,*,*,INT,2279.222222222222,4569.044716052136
479,175.45.176.0,*,*,*,*,*,FIN,129.38888888888889,147.5669862540357
480,175.45.176.0,*,*,*,*,*,INT,52.166666666666664,107.52428666223376
481,175.45.176.1,*,*,*,*,*,FIN,137.11111111111111,121.62185882155345
482,175.45.176.1,*,*,*,*,*,INT,58.333333333333336,76.85917858872376
483,175.45.176.2,*,*,*,*,*,INT,41.27777777777778,68.30715397343543
484,175.45.176.2,*,*,*,*,*,FIN,153.27777777777777,179.38933622324737
485,175.45.176.3,*,*,*,*,*,FIN,204.83333333333334,219.6212016682866
486,175.45.176.3,*,*,*,*,*,INT,30.055555555555557,57.276592292937245
487,59.166.0.0,*,*,*,*,*,CON,763.3333333333334,54.881690936048976
488,59.166.0.0,*,*,*,*,*,FIN,1917.2777777777778,126.91283340919709
489,59.166.0.1,*,*,*,*,*,CON,767.3888888888889,54.61291960382928
490,59.166.0.1,*,*,*,*,*,FIN,1950.111111111111,132.3546955423145
491,59.166.0.2,*,*,*,*,*,CON,756.8888888888889,58.37702067774508
492,59.166.0.2,*,*,*,*,*,FIN,1939.388888888889,131.49572823179417
493,59.166.0.3,*,*,*,*,*,CON,765.6666666666666,61.00091074001364
494,59.166.0.3,*,*,*,*,*,FIN,1924.0555555555557,151.62507569741527
495,59.166.0.4,*,*,*,*,*,CON,774.1111111111111,63.36568374556697
496,59.166.0.4,*,*,*,*,*,FIN,1963.888888888889,135.9423443510311
497,59.166.0.5,*,*,*,*,*,CON,763.7777777777778,53.641355890100265
498,59.166.0.5,*,*,*,*,*,FIN,1949.111111111111,210.17080061725693
499,59.166.0.6,*,*,*,*,*,CON,728.4444444444445,56.771689171258814
500,59.166.0.6,*,*,*,*,*,FIN,1842.611111111111,151.51352667478935
501,59.166.0.7,*,*,*,*,*,CON,727.0,52.19514664538585
502,59.166.0.7,*,*,*,*,*,FIN,1854.7222222222222,143.01857127098936
503,59.166.0.8,*,*,*,*,*,CON,725.3333333333334,47.893400148431496
504,59.166.0.8,*,*,*,*,*,FIN,1823.0555555555557,128.99805003789882
505,59.166.0.9,*,*,*,*,*,CON,746.6666666666666,51.60426338976268
506,59.166.0.9,*,*,*,*,*,FIN,1890.6666666666667,108.46248711472143
507,*,10.40.170.2,0,*,*,*,*,19.333333333333332,2.1343747458109497
508,*,10.40.182.255,138,*,*,*,*,100.0,28.284271247461902
509,*,10.40.182.3,0,*,*,*,*,35.333333333333336,4.281744192888376
510,*,10.40.85.1,0,*,*,*,*,27.166666666666668,2.455153310442706
511,*,10.40.85.30,0,*,*,*,*,16.11111111111111,1.594744454934147
512,*,192.168.241.50,2048,*,*,*,*,6.722222222222222,0.558326423395605
513,*,224.0.0.5,0,*,*,*,*,41.111111111111114,4.228066131208989
514,*,10.40.170.2,*,0,*,*,*,19.333333333333332,2.1343747458109497
515,*,10.40.182.255,*,138,*,*,*,100.0,28.284271247461902
516,*,10.40.182.3,*,0,*,*,*,35.333333333333336,4.281744192888376
517,*,10.40.198.10,*,53,*,*,*,7.222222222222222,9.258962958222071
518,*,10.40.85.1,*,0,*,*,*,27.166666666666668,2.455153310442706
519,*,10.40.85.30,*,0,*,*,*,16.11111111111111,1.594744454934147
520,*,149.171.126.0,*,111,*,*,*,118.27777777777777,14.812928120603734
521,*,149.171.126.0,*,143,*,*,*,65.16666666666667,8.839620404117412
522,*,149.171.126.0,*,21,*,*,*,60.166666666666664,6.413960468297952
523,*,149.171.126.0,*,22,*,*,*,65.88888888888889,23.25914130661293
524,*,149.171.126.0,*,25,*,*,*,112.16666666666667,13.565683830083088
525,*,149.171.126.0,*,5190,*,*,*,159.16666666666666,42.14558102577303
526,*,149.171.126.0,*,53,*,*,*,527.9444444444445,40.35050904569747
527,*,149.171.126.0,*,6881,*,*,*,187.83333333333334,131.44422137672439
528,*,149.171.126.0,*,80,*,*,*,277.72222222222223,22.992282655891195
529,*,149.171.126.1,*,111,*,*,*,122.16666666666667,15.05637554142578
530,*,149.171.126.1,*,143,*,*,*,69.11111111111111,11.104998318519502
531,*,149.171.126.1,*,21,*,*,*,63.27777777777778,7.108723557523105
532,*,149.171.126.1,*,22,*,*,*,63.333333333333336,26.747793263079565
533,*,149.171.126.1,*,25,*,*,*,115.66666666666667,15.44884030167529
534,*,149.171.126.1,*,5190,*,*,*,158.11111111111111,38.831386058314685
535,*,149.171.126.1,*,53,*,*,*,524.6111111111111,40.13884083042105
536,*,149.171.126.1,*,6881,*,*,*,200.44444444444446,128.44982687684464
537,*,149.171.126.1,*,80,*,*,*,278.55555555555554,21.59532413952979
538,*,149.171.126.14,*,179,*,*,*,35.72222222222222,55.21956734060808
539,*,149.171.126.15,*,179,*,*,*,61.5,74.10071974459268
540,*,149.171.126.19,*,179,*,*,*,43.77777777777778,111.86130080275284
541,*,149.171.126.2,*,111,*,*,*,115.33333333333333,11.9582607431014
542,*,149.171.126.2,*,143,*,*,*,67.55555555555556,11.131647687872338
543,*,149.171.126.2,*,21,*,*,*,59.55555555555556,8.725583216561276
544,*,149.171.126.2,*,22,*,*,*,66.77777777777777,24.658907688603357
545,*,149.171.126.2,*,25,*,*,*,113.55555555555556,12.837541397627604
546,*,149.171.126.2,*,5190,*,*,*,161.22222222222223,39.33835498390224
547,*,149.171.126.2,*,53,*,*,*,526.0555555555555,34.23525184858149
548,*,149.171.126.2,*,6881,*,*,*,202.38888888888889,139.36608023829777
549,*,149.171.126.2,*,80,*,*,*,268.1111111111111,27.03883809323357
550,*,149.171.126.3,*,111,*,*,*,123.38888888888889,14.4342913034239
551,*,149.171.126.3,*,143,*,*,*,67.66666666666667,8.399735445569435
552,*,149.171.126.3,*,21,*,*,*,61.333333333333336,8.615231988880057
553,*,149.171.126.3,*,22,*,*,*,64.0,24.899799195977465
554,*,149.171.126.3,*,25,*,*,*,115.83333333333333,16.570556216775987
555,*,149.171.126.3,*,5190,*,*,*,163.33333333333334,43.37562039261738
556,*,149.171.126.3,*,53,*,*,*,530.1111111111111,37.920807669681665
557,*,149.171.126.3,*,6881,*,*,*,199.38888888888889,130.21270585250926
558,*,149.171.126.3,*,80,*,*,*,274.3888888888889,25.7296605515651
559,*,149.171.126.4,*,111,*,*,*,119.5,11.06671686735602
560,*,149.171.126.4,*,143,*,*,*,65.88888888888889,6.288339198591566
561,*,149.171.126.4,*,21,*,*,*,60.888888888888886,8.974586891692743
562,*,149.171.126.4,*,22,*,*,*,62.111111111111114,23.84880357793165
563,*,149.171.126.4,*,25,*,*,*,113.55555555555556,14.06817615211416
564,*,149.171.126.4,*,5190,*,*,*,159.33333333333334,42.94570215205863
565,*,149.171.126.4,*,53,*,*,*,530.5555555555555,31.689855057734913
566,*,149.171.126.4,*,6881,*,*,*,187.77777777777777,139.4328016387805
567,*,149.171.126.4,*,80,*,*,*,286.22222222222223,19.306175050012584
568,*,149.171.126.5,*,111,*,*,*,114.94444444444444,12.980636100755884
569,*,149.171.126.5,*,143,*,*,*,64.61111111111111,10.688201641108183
570,*,149.171.126.5,*,21,*,*,*,62.55555555555556,9.984555975339683
571,*,149.171.126.5,*,22,*,*,*,69.38888888888889,24.81965817852384
572,*,149.171.126.5,*,25,*,*,*,112.94444444444444,15.561605966188502
573,*,149.171.126.5,*,5190,*,*,*,161.83333333333334,42.43720851642656
574,*,149.171.126.5,*,53,*,*,*,522.8888888888889,43.655073383270874
575,*,149.171.126.5,*,6881,*,*,*,186.38888888888889,112.45944399297854
576,*,149.171.126.5,*,80,*,*,*,273.3888888888889,27.12346030220761
577,*,149.171.126.6,*,111,*,*,*,116.05555555555556,12.611600577872837
578,*,149.171.126.6,*,143,*,*,*,64.16666666666667,7.8616509433805035
579,*,149.171.126.6,*,21,*,*,*,62.611111111111114,9.129554503484755
580,*,149.171.126.6,*,22,*,*,*,62.333333333333336,25.8757715934338
581,*,149.171.126.6,*,25,*,*,*,110.11111111111111,12.29222377896281
582,*,149.171.126.6,*,5190,*,*,*,153.05555555555554,38.45556197630689
583,*,149.171.126.6,*,53,*,*,*,511.27777777777777,40.54737360388265
584,*,149.171.126.6,*,6881,*,*,*,189.94444444444446,128.7531972514436
585,*,149.171.126.6,*,80,*,*,*,264.1666666666667,21.756863540297143
586,*,149.171.126.7,*,111,*,*,*,109.16666666666667,10.920164833920778
587,*,149.171.126.7,*,143,*,*,*,60.166666666666664,8.87724932372385
588,*,149.171.126.7,*,21,*,*,*,61.333333333333336,8.962886439832502
589,*,149.171.126.7,*,22,*,*,*,61.888888888888886,20.663679592971523
590,*,149.171.126.7,*,25,*,*,*,110.0,14.011899704655802
591,*,149.171.126.7,*,5190,*,*,*,154.22222222222223,38.87094824266512
592,*,149.171.126.7,*,53,*,*,*,505.05555555555554,36.32946802409278
593,*,149.171.126.7,*,6881,*,*,*,189.11111111111111,126.11850198606815
594,*,149.171.126.7,*,80,*,*,*,268.44444444444446,18.0623064302499
595,*,149.171.126.8,*,111,*,*,*,109.16666666666667,13.263358046387296
596,*,149.171.126.8,*,143,*,*,*,64.55555555555556,6.784150009988332
597,*,149.171.126.8,*,21,*,*,*,58.22222222222222,13.070558755188683
598,*,149.171.126.8,*,22,*,*,*,62.0,24.63736998950984
599,*,149.171.126.8,*,25,*,*,*,106.55555555555556,13.869319546803947
600,*,149.171.126.8,*,5190,*,*,*,154.38888888888889,35.8811911249224
601,*,149.171.126.8,*,53,*,*,*,511.22222222222223,28.445963501104558
602,*,149.171.126.8,*,6881,*,*,*,177.11111111111111,128.5102196061071
603,*,149.171.126.8,*,80,*,*,*,268.1666666666667,20.68346091822052
604,*,149.171.126.9,*,111,*,*,*,111.44444444444444,10.53155165428692
605,*,149.171.126.9,*,143,*,*,*,67.72222222222223,8.855667084199407
606,*,149.171.126.9,*,21,*,*,*,59.27777777777778,8.918180902924314
607,*,149.171.126.9,*,22,*,*,*,63.111111111111114,25.698873492148095
608,*,149.171.126.9,*,25,*,*,*,109.55555555555556,11.504695767005662
609,*,149.171.126.9,*,5190,*,*,*,156.22222222222223,35.38291419999136
610,*,149.171.126.9,*,53,*,*,*,500.8888888888889,35.60257307943547
611,*,149.171.126.9,*,6881,*,*,*,174.66666666666666,103.1649165171959
612,*,149.171.126.9,*,80,*,*,*,264.6111111111111,22.630213061521903
613,*,175.45.176.1,*,53,*,*,*,2765.6666666666665,4593.581814759468
614,*,192.168.241.50,*,52233,*,*,*,6.722222222222222,0.558326423395605
615,*,224.0.0.5,*,0,*,*,*,41.111111111111114,4.228066131208989
616,*,10.40.170.2,*,*,unknown,*,*,19.333333333333332,2.1343747458109497
617,*,10.40.182.255,*,*,unknown,*,*,100.0,28.284271247461902
618,*,10.40.182.3,*,*,unknown,*,*,35.333333333333336,4.281744192888376
619,*,10.40.198.10,*,*,dns,*,*,7.222222222222222,9.258962958222071
620,*,10.40.85.1,*,*,unknown,*,*,27.166666666666668,2.455153310442706
621,*,10.40.85.30,*,*,unknown,*,*,16.11111111111111,1.594744454934147
622,*,149.171.126.0,*,*,dns,*,*,527.9444444444445,40.35050904569747
623,*,149.171.126.0,*,*,ftp,*,*,60.166666666666664,6.413960468297952
624,*,149.171.126.0,*,*,http,*,*,277.3888888888889,23.111177884518924
625,*,149.171.126.0,*,*,smtp,*,*,112.16666666666667,13.565683830083088
626,*,149.171.126.0,*,*,ssh,*,*,65.88888888888889,23.25914130661293
627,*,149.171.126.0,*,*,unknown,*,*,1643.611111111111,135.36212291844294
628,*,149.171.126.1,*,*,dns,*,*,524.6111111111111,40.13884083042105
629,*,149.171.126.1,*,*,ftp,*,*,63.22222222222222,7.137970109488455
630,*,149.171.126.1,*,*,http,*,*,278.3333333333333,21.455380055672126
631,*,149.171.126.1,*,*,smtp,*,*,115.66666666666667,15.44884030167529
632,*,149.171.126.1,*,*,ssh,*,*,63.333333333333336,26.747793263079565
633,*,149.171.126.1,*,*,unknown,*,*,1680.0555555555557,119.13040111212504
634,*,149.171.126.10,*,*,unknown,*,*,50.55555555555556,78.84317924576766
635,*,149.171.126.11,*,*,unknown,*,*,89.38888888888889,198.94670947235227
636,*,149.171.126.12,*,*,unknown,*,*,82.94444444444444,101.67129619089059
637,*,149.171.126.14,*,*,unknown,*,*,73.77777777777777,89.4809449333926
638,*,149.171.126.15,*,*,unknown,*,*,100.16666666666667,102.6927726549223
639,*,149.171.126.16,*,*,unknown,*,*,126.66666666666667,215.77225648045365
640,*,149.171.126.17,*,*,unknown,*,*,48.888888888888886,66.00664014483601
641,*,149.171.126.18,*,*,unknown,*,*,100.5,150.98463865940505
642,*,149.171.126.19,*,*,unknown,*,*,71.22222222222223,118.4466854071933
643,*,149.171.126.2,*,*,dns,*,*,526.0555555555555,34.23525184858149
644,*,149.171.126.2,*,*,ftp,*,*,59.55555555555556,8.725583216561276
645,*,149.171.126.2,*,*,http,*,*,267.55555555555554,26.589935903608808
646,*,149.171.126.2,*,*,smtp,*,*,113.55555555555556,12.837541397627604
647,*,149.171.126.2,*,*,ssh,*,*,66.5,24.646951580717282
648,*,149.171.126.2,*,*,unknown,*,*,1662.0555555555557,136.7379782334009
649,*,149.171.126.3,*,*,dns,*,*,530.1111111111111,37.920807669681665
650,*,149.171.126.3,*,*,ftp,*,*,61.333333333333336,8.615231988880057
651,*,149.171.126.3,*,*,http,*,*,273.72222222222223,25.514278258687398
652,*,149.171.126.3,*,*,smtp,*,*,115.83333333333333,16.570556216775987
653,*,149.171.126.3,*,*,ssh,*,*,63.833333333333336,24.953846285581797
654,*,149.171.126.3,*,*,unknown,*,*,1671.611111111111,113.49994561373583
655,*,149.171.126.4,*,*,dns,*,*,530.5555555555555,31.689855057734913
656,*,149.171.126.4,*,*,ftp,*,*,60.888888888888886,8.974586891692743
657,*,149.171.126.4,*,*,http,*,*,285.94444444444446,19.259837954268757
658,*,149.171.126.4,*,*,smtp,*,*,113.55555555555556,14.06817615211416
659,*,149.171.126.4,*,*,ssh,*,*,62.111111111111114,23.84880357793165
660,*,149.171.126.4,*,*,unknown,*,*,1649.5,161.24386293230924
661,*,149.171.126.5,*,*,dns,*,*,522.9444444444445,43.59596339905058
662,*,149.171.126.5,*,*,ftp,*,*,62.55555555555556,9.984555975339683
663,*,149.171.126.5,*,*,http,*,*,272.8333333333333,27.129831878907357
664,*,149.171.126.5,*,*,smtp,*,*,112.94444444444444,15.561605966188502
665,*,149.171.126.5,*,*,ssh,*,*,69.27777777777777,24.573711236820078
666,*,149.171.126.5,*,*,unknown,*,*,1651.7777777777778,105.86026195758441
667,*,149.171.126.6,*,*,dns,*,*,511.27777777777777,40.54737360388265
668,*,149.171.126.6,*,*,ftp,*,*,62.611111111111114,9.129554503484755
669,*,149.171.126.6,*,*,http,*,*,263.8888888888889,21.501650812305574
670,*,149.171.126.6,*,*,smtp,*,*,110.11111111111111,12.29222377896281
671,*,149.171.126.6,*,*,ssh,*,*,62.333333333333336,25.8757715934338
672,*,149.171.126.6,*,*,unknown,*,*,1619.111111111111,125.31643897168163
